,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU
3845,2023-11-12,Indiana,78.85511,Army,59.335846,0,19.519264,138.19095
4654,2023-11-12,Georgia,78.995964,North Carolina Central,60.14208,0,18.853886,139.13805
240,2023-11-12,Pepperdine,76.46854,Lafayette,66.485756,0,9.98278,142.95428
5069,2023-11-12,Montana,68.27026,UC Davis,73.14288,0,-4.8726196,141.41315
4038,2023-11-13,American,69.46678,Siena,67.590385,0,1.8763962,137.05716
4914,2023-11-13,Houston,83.404335,Stetson,56.979282,0,26.425053,140.38362
2565,2023-11-13,Northwestern St.,67.43244,Stephen F. Austin,78.56489,0,-11.132446,145.99733
4223,2023-11-13,Florida St.,82.05715,Central Michigan,69.48237,0,12.574783,151.53952
4356,2023-11-13,Missouri St.,72.15037,Oral Roberts,70.50114,0,1.649231,142.6515
4789,2023-11-13,Massachusetts,77.654755,Quinnipiac,74.490944,0,3.1638107,152.14569
4814,2023-11-13,Pepperdine,92.82932,LIU,74.545746,0,18.283577,167.37506
3547,2023-11-13,Kansas St.,80.3402,South Dakota St.,66.7145,0,13.625702,147.0547
717,2023-11-13,Butler,73.120674,East Tennessee St.,61.404877,0,11.715797,134.52554
4927,2023-11-13,South Carolina St.,80.815186,North Florida,84.00625,0,-3.191063,164.82144
29,2023-11-13,Purdue,73.504326,Xavier,65.01092,0,8.493408,138.51524
1308,2023-11-13,Penn,68.384636,Villanova,76.38883,0,-8.004196,144.77347
4954,2023-11-13,Missouri,87.40568,SIU Edwardsville,70.111824,0,17.293854,157.5175
156,2023-11-13,St. John's,74.27476,Michigan,69.76712,0,4.507637,144.04187
4385,2023-11-13,Central Arkansas,77.28362,Arkansas Pine Bluff,79.400475,0,-2.1168518,156.6841
4405,2023-11-13,Pittsburgh,76.5158,Florida Gulf Coast,63.426605,0,13.089195,139.94241
1464,2023-11-13,Arizona,92.31747,Southern,66.895424,0,25.422043,159.21289
2097,2023-11-13,Duquesne,76.79153,Stony Brook,63.589355,0,13.202171,140.38089
912,2023-11-13,California,72.86472,Cal St. Bakersfield,63.802307,0,9.062416,136.66702
4115,2023-11-13,Norfolk St.,72.75113,Hampton,71.12411,0,1.6270218,143.87524
3079,2023-11-13,Middle Tennessee,74.315956,Western Carolina,69.23458,0,5.081375,143.55054
2114,2023-11-13,Nebraska,81.05275,Rider,65.54951,0,15.5032425,146.60226
3110,2023-11-13,South Carolina,78.58987,VMI,53.970535,0,24.619331,132.5604
2884,2023-11-13,Miami FL,89.28995,FIU,74.546974,0,14.742973,163.83691
866,2023-11-13,UTEP,68.02824,UC Santa Barbara,62.712112,0,5.316124,130.74036
1005,2023-11-13,Presbyterian,68.01356,The Citadel,65.851234,0,2.162323,133.86479
3738,2023-11-13,Arkansas,75.87197,Old Dominion,59.069992,0,16.80198,134.94196
3393,2023-11-14,San Diego St.,88.815796,Long Beach St.,68.88496,0,19.93084,157.70074
215,2023-11-14,Duke,66.30753,Michigan St.,62.783188,1,3.5243454,129.09073
3004,2023-11-14,Baylor,82.300964,UMKC,57.84535,0,24.455616,140.14632
80,2023-11-14,Creighton,85.88092,Iowa,76.473976,0,9.406944,162.35489
3984,2023-11-14,Harvard,67.63037,Northeastern,64.51893,0,3.1114426,132.14929
1683,2023-11-14,Stanford,83.44505,Santa Clara,71.267525,0,12.177528,154.71259
1632,2023-11-14,Connecticut,94.42322,Mississippi Valley St.,55.03986,0,39.383358,149.46307
738,2023-11-14,Northern Colorado,74.486855,Colorado St.,78.78416,0,-4.2973022,153.27101
1525,2023-11-14,Drexel,69.93796,Temple,62.28538,0,7.6525764,132.22334
2919,2023-11-14,Murray St.,76.873955,Western Kentucky,74.5293,0,2.344658,151.40326
3910,2023-11-14,Kansas,79.80933,Kentucky,67.797455,1,12.011879,147.60678
1576,2023-11-14,Penn St.,86.15513,Saint Francis,65.91446,0,20.24067,152.06958
642,2023-11-14,Utah St.,77.22472,Southern Utah,67.478745,0,9.745972,144.70346
3370,2023-11-14,Chicago St.,75.47669,Cal St. Northridge,69.813576,0,5.6631165,145.29027
3147,2023-11-14,Tennessee,79.84911,Wofford,50.87317,0,28.975945,130.72229
4705,2023-11-14,Valparaiso,73.36829,Green Bay,69.26263,0,4.105667,142.63092
687,2023-11-14,USC,68.41135,UC Irvine,59.70899,0,8.702358,128.12033
4734,2023-11-14,Florida,79.32895,Florida A&M,60.299942,0,19.029007,139.62889
2249,2023-11-14,Arkansas St.,73.25536,Alcorn St.,68.54162,0,4.713745,141.79698
3163,2023-11-14,Morehead St.,70.97844,Mercer,65.13238,0,5.8460617,136.11081
226,2023-11-14,Providence,64.5083,Wisconsin,64.89211,0,-0.38381195,129.40042
1977,2023-11-14,SMU,65.17106,Texas A&M,69.16364,0,-3.9925842,134.3347
3169,2023-11-14,Indiana St.,78.84613,IUPUI,69.92452,0,8.921608,148.77066
3103,2023-11-14,Vanderbilt,73.59986,UNC Greensboro,63.946026,0,9.653835,137.54588
3313,2023-11-14,Colorado,94.58587,Milwaukee,67.93271,0,26.65316,162.51859
3199,2023-11-14,Wright St.,84.96119,Toledo,79.414024,0,5.547165,164.37521
4677,2023-11-14,Loyola Marymount,77.76266,Jackson St.,69.09312,0,8.66954,146.85577
4183,2023-11-14,Northwestern,80.019325,Western Michigan,56.661434,0,23.357891,136.68076
2762,2023-11-14,Chattanooga,74.38883,Bellarmine,67.604195,0,6.7846375,141.99303
1736,2023-11-14,Syracuse,78.41982,Colgate,71.86078,0,6.559044,150.28061
3997,2023-11-14,Jacksonville,71.679085,Georgia Southern,59.931072,0,11.748013,131.61015
3293,2023-11-14,Loyola Chicago,77.44349,Illinois Chicago,64.470535,0,12.972954,141.91403
2062,2023-11-14,Lamar,70.01636,UTSA,73.53114,0,-3.5147858,143.5475
492,2023-11-14,Bradley,71.73469,Tarleton St.,61.091022,0,10.643665,132.82571
2869,2023-11-14,West Virginia,77.21043,Jacksonville St.,62.047314,0,15.163113,139.25774
612,2023-11-14,TCU,89.50571,UT Rio Grande Valley,61.594463,0,27.911243,151.10017
307,2023-11-14,Holy Cross,73.09574,Sacred Heart,75.20922,0,-2.1134796,148.30496
5071,2023-11-14,North Dakota St.,70.72166,UC Davis,79.32517,1,-8.603516,150.04683
1331,2023-11-14,Illinois,80.12118,Marquette,76.25647,0,3.864708,156.37766
3706,2023-11-14,Georgia Tech,74.679695,UMass Lowell,71.9892,0,2.6904984,146.66888
5146,2023-11-14,Oakland,73.171394,Bowling Green,78.52186,0,-5.350464,151.69325
3774,2023-11-14,Alabama,78.618256,South Alabama,61.527115,0,17.09114,140.14537
1187,2023-11-14,Florida Atlantic,86.2594,Eastern Michigan,63.39783,0,22.861568,149.65723
3752,2023-11-14,Oklahoma,71.53204,Texas St.,55.39604,0,16.136002,126.928085
1165,2023-11-14,George Washington,81.27096,Hofstra,77.63088,0,3.6400757,158.90184
5090,2023-11-14,Queens,79.512596,High Point,74.47314,0,5.039459,153.98573
3829,2023-11-14,Howard,73.2147,Boston University,64.821754,0,8.392944,138.03645
3495,2023-11-14,Tennessee Tech,67.583824,Lipscomb,75.31594,0,-7.7321167,142.89977
3803,2023-11-14,New Hampshire,70.29627,Brown,69.89734,0,0.3989334,140.1936
5127,2023-11-14,Oregon St.,66.08103,Appalachian St.,63.043507,0,3.0375252,129.12454
2592,2023-11-14,Mississippi,80.53754,Detroit Mercy,65.78248,0,14.755058,146.32
5023,2023-11-14,Rhode Island,66.17645,Wagner,62.81993,0,3.3565216,128.99638
4332,2023-11-14,DePaul,78.94452,South Dakota,69.45669,0,9.487831,148.40121
1096,2023-11-14,Virginia,81.746544,North Carolina A&T,50.167175,0,31.579369,131.91373
260,2023-11-14,Saint Joseph's,79.71583,Stonehill,67.92701,0,11.788818,147.64284
1437,2023-11-14,Abilene Christian,78.58194,Prairie View A&M,65.552185,0,13.029755,144.13412
5047,2023-11-14,Mississippi St.,75.68225,North Alabama,50.94038,0,24.74187,126.622635
2325,2023-11-14,La Salle,77.82729,Bucknell,68.249016,0,9.578278,146.07631
3703,2023-11-15,Loyola MD,70.48123,Binghamton,68.51002,0,1.9712143,138.99124
329,2023-11-15,Duquesne,76.40021,Princeton,65.179695,0,11.220512,141.5799
2100,2023-11-15,Nebraska,79.667244,Stony Brook,65.06903,0,14.598213,144.73627
3240,2023-11-15,Southeast Missouri St.,76.67493,Evansville,77.871185,0,-1.1962585,154.54611
3673,2023-11-15,Seton Hall,78.437325,Albany,58.986664,0,19.45066,137.42398
848,2023-11-15,Fresno St.,80.80198,Morgan St.,60.369457,0,20.432522,141.17143
3578,2023-11-15,Ohio St.,78.584694,Merrimack,55.28606,0,23.298634,133.87076
1728,2023-11-15,Cleveland St.,74.74015,Canisius,69.25145,0,5.488701,143.99161
1782,2023-11-15,George Mason,71.04699,Cornell,70.66538,0,0.38160706,141.71237
1149,2023-11-15,Virginia Tech,81.73667,Campbell,61.979443,0,19.757229,143.71611
2855,2023-11-15,Portland,86.39057,Tennessee St.,76.24946,0,10.141113,162.64003
4753,2023-11-15,Illinois St.,75.71731,Eastern Illinois,61.25678,0,14.460529,136.97409
2892,2023-11-15,Houston Christian,80.13406,FIU,90.30148,0,-10.167419,170.43555
1479,2023-11-15,Texas,84.674385,Rice,66.327675,0,18.34671,151.00206
4222,2023-11-15,South Florida,75.31183,Central Michigan,63.052586,0,12.259243,138.36441
3433,2023-11-15,Delaware St.,68.26639,Delaware,75.19321,0,-6.926819,143.4596
4098,2023-11-15,BYU,88.44854,Southeastern Louisiana,67.128395,0,21.320145,155.57693
2150,2023-11-15,Boston College,70.646484,Richmond,64.11642,0,6.5300674,134.76291
3961,2023-11-15,East Carolina,77.19498,USC Upstate,68.69305,0,8.50193,145.88803
4811,2023-11-15,UCLA,93.762856,LIU,56.781235,0,36.98162,150.5441
903,2023-11-15,Nevada,76.02148,Pacific,66.38659,0,9.634888,142.40807
3886,2023-11-15,Louisville,83.028404,Coppin St.,65.05198,0,17.976425,148.08038
4948,2023-11-15,Maryland Eastern Shore,66.73174,Longwood,71.421364,0,-4.689621,138.1531
2204,2023-11-15,VCU,71.01065,Radford,61.382748,0,9.627903,132.3934
600,2023-11-15,Charlotte,68.617226,Utah Valley,63.938656,0,4.67857,132.55588
1373,2023-11-15,Denver,74.6899,Nicholls St.,73.952614,1,0.7372894,148.64252
2136,2023-11-15,Fairleigh Dickinson,66.693016,Saint Peter's,61.170162,0,5.522854,127.863174
1266,2023-11-15,Rutgers,74.45065,Georgetown,58.832478,0,15.6181755,133.28313
1614,2023-11-15,Seattle,75.85566,Northern Arizona,65.62055,0,10.235107,141.47621
968,2023-11-16,Charleston,75.68018,Vermont,70.16168,1,5.5185013,145.84186
2237,2023-11-16,UAB,79.73638,Alcorn St.,69.47146,0,10.264923,149.20784
4537,2023-11-16,Towson,54.14746,Houston,72.45373,1,-18.306267,126.60119
545,2023-11-16,New Mexico,79.91879,UT Arlington,66.6161,0,13.302696,146.53488
4670,2023-11-16,Tulsa,73.0505,Jackson St.,74.1997,0,-1.1492004,147.2502
2163,2023-11-16,Oklahoma St.,70.9266,St. Bonaventure,63.3297,1,7.596897,134.2563
3065,2023-11-16,North Florida,72.848946,Presbyterian,66.69764,0,6.151306,139.54659
3711,2023-11-16,Arizona St.,74.15783,UMass Lowell,65.247574,0,8.910255,139.4054
4315,2023-11-16,William & Mary,72.59491,Nebraska Omaha,74.42938,1,-1.8344727,147.02429
3670,2023-11-16,American,72.38153,NJIT,64.512634,0,7.8688965,136.89417
2181,2023-11-16,Southern Illinois,71.08293,Chicago St.,56.757435,0,14.325497,127.84036
2988,2023-11-16,Indiana,85.266655,Wright St.,72.36552,0,12.901138,157.63217
2538,2023-11-16,Montana,72.792786,North Dakota St.,70.28488,0,2.507904,143.07767
1444,2023-11-16,Liberty,70.3504,Furman,67.5359,1,2.8145065,137.88629
2457,2023-11-16,Wake Forest,69.19681,Utah,68.89394,1,0.30286407,138.09076
53,2023-11-16,Virginia,83.448784,Texas Southern,53.575653,0,29.87313,137.02444
2658,2023-11-16,Boston University,67.6829,Bryant,69.26197,0,-1.579071,136.94487
2718,2023-11-16,Minnesota,68.80039,Missouri,69.574745,0,-0.774353,138.37514
4883,2023-11-16,Texas Tech,77.45783,Texas A&M Corpus Chris,51.646626,0,25.811207,129.10446
1570,2023-11-16,Coastal Carolina,74.853386,Wichita St.,76.17886,0,-1.3254776,151.03226
3377,2023-11-16,UCF,67.09518,Cal St. Fullerton,56.96686,0,10.128315,124.06204
1368,2023-11-16,South Alabama,77.67053,Nicholls St.,66.58285,0,11.087685,144.25339
1361,2023-11-16,North Texas,64.46503,St. John's,61.482197,1,2.98283,125.94722
4962,2023-11-16,Denver,71.10903,SIU Edwardsville,78.32861,1,-7.2195816,149.43765
4725,2023-11-16,Air Force,72.033295,Lindenwood,52.685574,0,19.347721,124.71887
509,2023-11-16,Louisiana Monroe,62.60873,Louisiana Tech,67.783226,0,-5.1744957,130.39195
1769,2023-11-16,Dayton,58.927174,LSU,61.353443,1,-2.4262695,120.28062
747,2023-11-16,Saint Louis,74.88474,Wyoming,69.04967,1,5.8350754,143.93442
1933,2023-11-16,Auburn,80.23102,Notre Dame,57.30682,1,22.924198,137.53784
3627,2023-11-16,Northwestern St.,64.030045,Maine,70.71982,1,-6.6897736,134.74986
2803,2023-11-16,California,77.02647,Montana St.,68.51202,0,8.51445,145.53848
2275,2023-11-17,Weber St.,66.175354,Gardner Webb,60.285614,1,5.88974,126.46097
2324,2023-11-17,Duke,89.96531,Bucknell,57.185455,0,32.779854,147.15076
4336,2023-11-17,VMI,66.46191,South Dakota,76.92692,1,-10.465012,143.38882
613,2023-11-17,Oklahoma,85.03055,UT Rio Grande Valley,61.149837,0,23.88071,146.18039
4343,2023-11-17,Texas A&M,83.555,Oral Roberts,62.749588,0,20.805412,146.3046
2858,2023-11-17,Oregon,91.39341,Tennessee St.,66.29725,0,25.09616,157.69066
4610,2023-11-17,Wisconsin,76.54702,Robert Morris,51.639812,0,24.907207,128.18683
2739,2023-11-17,DePaul,65.105865,South Carolina,65.280754,1,-0.17488861,130.38663
636,2023-11-17,San Jose St.,67.88088,Abilene Christian,70.76581,1,-2.8849258,138.6467
4210,2023-11-17,Georgia St.,73.74079,Northern Illinois,70.574585,0,3.1662064,144.31537
2350,2023-11-17,San Diego,80.23463,Le Moyne,70.74064,0,9.493988,150.97527
2289,2023-11-17,Grambling St.,69.85308,Delaware St.,62.722126,0,7.1309547,132.57521
2414,2023-11-17,North Carolina,79.14518,UC Riverside,60.813446,0,18.331734,139.95862
4326,2023-11-17,Lindenwood,69.396675,Nebraska Omaha,79.0097,1,-9.613022,148.40637
4417,2023-11-17,Missouri St.,68.61506,Florida Gulf Coast,71.1789,1,-2.5638428,139.79396
4467,2023-11-17,N.C. State,81.47969,Charleston Southern,65.597145,0,15.882545,147.07684
2369,2023-11-17,Villanova,70.03174,Maryland,63.248077,0,6.783661,133.27982
2227,2023-11-17,Fordham,80.92258,Norfolk St.,69.691505,1,11.231071,150.61407
4431,2023-11-17,Drexel,69.604614,Fairfield,58.507793,0,11.096821,128.11241
2395,2023-11-17,Stanford,82.68922,Eastern Washington,69.61918,0,13.070038,152.3084
2578,2023-11-17,Memphis,89.454155,Alabama St.,65.25212,0,24.202034,154.70627
2220,2023-11-17,James Madison,76.58939,Radford,65.00101,0,11.588387,141.5904
2761,2023-11-17,Bowling Green,76.88064,Bellarmine,67.47347,0,9.407166,144.35411
704,2023-11-17,Grand Canyon,68.76608,San Francisco,66.36679,0,2.399292,135.13287
2997,2023-11-17,Colorado St.,79.99543,UMKC,62.68379,0,17.311642,142.67921
4113,2023-11-17,Kent St.,76.787506,Hampton,65.179924,1,11.607582,141.96744
1602,2023-11-17,Northern Arizona,74.54456,Purdue Fort Wayne,66.74008,1,7.8044815,141.28464
3401,2023-11-17,Michigan,88.374725,Long Beach St.,75.676765,0,12.69796,164.05148
3900,2023-11-17,Miami OH,80.75858,Coppin St.,70.04661,0,10.711975,150.80519
1469,2023-11-17,Western Illinois,71.267204,Southern,63.66878,0,7.598423,134.93599
1397,2023-11-17,Tulane,78.84741,Sacramento St.,65.31073,0,13.536682,144.15814
261,2023-11-17,Kentucky,87.84305,Stonehill,59.30415,0,28.538898,147.1472
1384,2023-11-17,North Florida,76.96,Northwestern St.,72.21987,0,4.7401276,149.17987
3878,2023-11-17,Winthrop,81.27071,Holy Cross,71.151375,0,10.119339,152.42209
3510,2023-11-17,Iowa,80.53898,Arkansas St.,66.46946,0,14.069519,147.00844
1320,2023-11-17,Kansas St.,81.554565,Providence,68.64558,1,12.908989,150.20013
4969,2023-11-17,Nicholls St.,69.143486,SIU Edwardsville,76.79163,1,-7.6481476,145.93512
810,2023-11-17,Saint Mary's,59.588993,San Diego St.,57.659786,1,1.9292068,117.24878
279,2023-11-17,Saint Joseph's,78.766396,Texas A&M Commerce,67.83478,0,10.931618,146.60117
4991,2023-11-17,Eastern Kentucky,90.892006,Tennessee Martin,76.600586,0,14.29142,167.49258
1134,2023-11-17,Air Force,70.48995,William & Mary,54.39503,0,16.094921,124.88498
5010,2023-11-17,Vanderbilt,97.73777,Central Arkansas,74.309685,0,23.428085,172.04745
31,2023-11-17,Washington,73.26236,Xavier,72.45063,1,0.81172943,145.71298
3815,2023-11-17,Massachusetts,74.84266,Harvard,67.31963,0,7.5230255,142.1623
14,2023-11-17,Penn St.,76.84764,Morehead St.,62.83147,0,14.0161705,139.67911
949,2023-11-17,Pepperdine,79.41146,UNLV,82.35499,0,-2.9435272,161.76645
932,2023-11-17,Cal Baptist,74.800896,Portland St.,71.840034,0,2.9608612,146.64093
304,2023-11-17,UMBC,76.25327,Sacred Heart,74.98591,0,1.2673645,151.23918
3352,2023-11-17,St. Thomas,73.22425,Cal Poly,58.74883,1,14.475422,131.97308
1738,2023-11-17,Yale,78.26179,Colgate,69.349236,1,8.912552,147.61102
1625,2023-11-17,TCU,86.690834,Mississippi Valley St.,55.554882,0,31.135952,142.24571
4688,2023-11-17,UTEP,70.26962,Austin Peay,63.56894,0,6.7006836,133.83856
473,2023-11-17,East Tennessee St.,63.259563,Davidson,65.67251,0,-2.4129448,128.93207
4644,2023-11-17,Michigan St.,71.10681,Butler,54.856594,0,16.250217,125.96341
3019,2023-11-17,South Alabama,76.33768,Denver,67.15162,0,9.186058,143.48929
2112,2023-11-17,Duquesne,78.06382,Rider,66.18241,0,11.881409,144.24623
3036,2023-11-17,Arizona,90.51046,Belmont,72.69594,0,17.814522,163.20639
2070,2023-11-17,Texas St.,76.72295,UTSA,66.227264,0,10.495689,142.95023
3060,2023-11-17,Samford,89.59548,South Carolina St.,72.77074,0,16.824745,162.36621
3071,2023-11-17,Maine,66.52766,Presbyterian,62.48721,1,4.040447,129.01486
3260,2023-11-17,Illinois,86.27021,Valparaiso,60.93974,0,25.330471,147.20995
3096,2023-11-17,Arkansas,73.61602,UNC Greensboro,58.63048,0,14.9855385,132.2465
673,2023-11-17,Youngstown St.,79.611694,Utah Tech,75.32223,0,4.289467,154.93393
3161,2023-11-17,Alabama,80.84756,Mercer,61.510147,0,19.33741,142.3577
2547,2023-11-17,Mississippi,70.84289,Sam Houston St.,63.554394,0,7.288494,134.39728
4802,2023-11-17,Miami FL,72.91041,Georgia,69.12609,1,3.784317,142.0365
1863,2023-11-17,Florida,77.25355,Florida St.,68.354515,0,8.899033,145.60806
98,2023-11-17,Pittsburgh,75.08279,Jacksonville,58.59779,0,16.484997,133.68057
4787,2023-11-17,Army,70.84447,Quinnipiac,71.31955,0,-0.4750824,142.16402
3179,2023-11-17,Elon,67.63528,IUPUI,69.835,1,-2.1997223,137.47028
1743,2023-11-18,Gardner Webb,71.51522,Colgate,71.661736,1,-0.1465149,143.17696
2197,2023-11-18,Western Carolina,76.13825,McNeese St.,74.96235,0,1.1759033,151.1006
5102,2023-11-18,Binghamton,67.241714,Marist,66.64713,0,0.5945816,133.88885
1711,2023-11-18,George Washington,78.612335,New Hampshire,71.82095,0,6.791382,150.43329
1745,2023-11-18,Weber St.,71.78079,Colgate,73.658226,1,-1.8774338,145.43903
559,2023-11-18,VCU,68.549,Seattle,64.83492,0,3.7140808,133.38393
985,2023-11-18,Northwestern,69.720184,Rhode Island,56.02576,1,13.694424,125.74594
849,2023-11-18,BYU,98.45532,Morgan St.,64.39871,0,34.05661,162.85403
58,2023-11-18,Creighton,85.397865,Texas Southern,62.032562,0,23.365303,147.43042
1650,2023-11-18,Nevada,81.0416,Portland,72.279,0,8.762604,153.3206
2090,2023-11-18,Eastern Michigan,66.90499,Cleveland St.,73.21621,0,-6.3112183,140.1212
4498,2023-11-18,Temple,73.24882,Columbia,68.140686,0,5.1081314,141.3895
4758,2023-11-18,Coppin St.,66.82922,Eastern Illinois,69.69076,1,-2.861534,136.51999
4663,2023-11-18,Longwood,72.42942,North Carolina Central,63.769257,0,8.660164,136.19867
4897,2023-11-18,New Mexico St.,75.43951,Northern Colorado,70.97582,0,4.463684,146.41533
4398,2023-11-18,Oregon St.,64.690216,Nebraska,73.65177,1,-8.9615555,138.34198
1966,2023-11-18,Pacific,76.829346,Lamar,66.29529,0,10.534058,143.12463
5020,2023-11-18,Seton Hall,75.89536,Wagner,55.221603,0,20.67376,131.11697
4430,2023-11-18,Queens,68.09781,Fairfield,69.04298,1,-0.94516754,137.14078
3174,2023-11-18,Winthrop,79.24958,IUPUI,69.587746,0,9.661835,148.83733
2874,2023-11-18,North Alabama,73.05511,Jacksonville St.,68.23844,0,4.8166656,141.29355
3441,2023-11-18,Cal Baptist,75.30294,St. Thomas,67.34153,0,7.9614105,142.64447
3861,2023-11-18,UC San Diego,71.927246,Navy,64.79455,0,7.132698,136.7218
257,2023-11-18,Maryland Eastern Shore,70.00715,Penn,76.31046,0,-6.303314,146.31761
4104,2023-11-18,Santa Clara,78.19703,Southeastern Louisiana,73.54626,0,4.650772,151.74329
3879,2023-11-18,Elon,69.099884,Holy Cross,67.91573,1,1.1841507,137.01562
341,2023-11-18,Monmouth,69.71005,Princeton,74.961845,0,-5.251793,144.6719
3626,2023-11-18,North Florida,74.145546,Maine,70.18722,0,3.9583282,144.33276
2617,2023-11-18,Georgetown,75.478,Mount St. Mary's,64.44501,0,11.0329895,139.923
3220,2023-11-18,La Salle,79.28949,Southern Indiana,70.68967,0,8.599823,149.97916
3962,2023-11-18,Minnesota,76.950096,USC Upstate,67.27122,0,9.678879,144.22131
535,2023-11-18,Loyola Chicago,88.52119,New Orleans,67.744446,0,20.776741,156.26562
4200,2023-11-18,Little Rock,74.1231,Northern Illinois,77.36401,1,-3.2409134,151.48712
2601,2023-11-18,Ohio,79.86628,Detroit Mercy,70.681305,0,9.184975,150.54758
2657,2023-11-18,Florida Atlantic,88.748055,Bryant,67.91412,0,20.833931,156.66217
3066,2023-11-18,Northwestern St.,65.59394,Presbyterian,68.61978,1,-3.0258408,134.21371
4238,2023-11-18,Rutgers,76.73162,Howard,58.999454,0,17.732166,135.73108
3811,2023-11-18,Boston College,72.673454,Harvard,63.421875,0,9.251579,136.09534
4253,2023-11-18,Lipscomb,80.68023,Alabama A&M,70.035675,0,10.644554,150.71591
2838,2023-11-18,Mississippi St.,63.329014,Washington St.,54.16377,1,9.165245,117.49278
3355,2023-11-18,Portland St.,70.283844,Cal Poly,65.43155,1,4.852295,135.7154
4132,2023-11-18,Evansville,74.31955,Ball St.,79.55361,0,-5.234062,153.87317
308,2023-11-18,Loyola MD,72.65433,Sacred Heart,71.343025,0,1.3113022,143.99734
