,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU,Win Percent
0,2024-01-06,Hofstra,76.48359283364381,Delaware,69.35988775292113,0,7.1237050807226865,145.84348058656494,0.004
0,2024-01-06,Abilene Christian,76.60976967454606,UT Rio Grande Valley,69.57908636859145,0,7.030683305954611,146.1888560431375,0.007
0,2024-01-06,Idaho St.,71.93716093634744,Nebraska Omaha,70.94542172855513,0,0.9917392077923068,142.88258266490257,0.37
0,2024-01-06,Kansas St.,74.23348051190779,UCF,63.105811442800146,0,11.12766906910764,137.33929195470793,0.0
0,2024-01-06,Loyola Chicago,72.78380927514762,Duquesne,68.03404404494404,0,4.749765230203579,140.81785332009167,0.02
0,2024-01-06,Arizona St.,69.1039428515922,Colorado,72.5874579737148,0,-3.4835151221226113,141.691400825307,0.883
0,2024-01-06,Kansas,74.87527566418122,TCU,64.91095817280409,0,9.96431749137713,139.7862338369853,0.0
0,2024-01-06,Wake Forest,74.73823560930137,Miami FL,74.41898541980213,0,0.3192501894992432,149.15722102910348,0.473
0,2024-01-06,UCLA,76.29846300021096,California,61.70604406835353,0,14.59241893185743,138.0045070685645,0.0
0,2024-01-06,South Dakota St.,77.89280560503268,Montana St.,65.56235206384477,0,12.330453541187907,143.45515766887746,0.0
0,2024-01-06,Northern Arizona,72.83727371835018,North Dakota,68.54781144881446,0,4.2894622695357185,141.38508516716462,0.07
0,2024-01-06,Texas A&M,71.63857217214401,LSU,65.58256126867164,0,6.0560109034723695,137.22113344081566,0.027
0,2024-01-06,UC Irvine,71.97850101325109,UC Davis,67.03087222045995,0,4.947628792791136,139.00937323371105,0.057
0,2024-01-06,Army,70.79813381954486,Holy Cross,65.42590756452704,0,5.3722262550178215,136.22404138407188,0.026
0,2024-01-06,Villanova,75.68693563448801,St. John's,68.40494885462729,0,7.281986779860716,144.0918844891153,0.002
0,2024-01-06,Utah Tech,68.11876536231014,Grand Canyon,74.22565242447163,0,-6.106887062161491,142.34441778678178,0.983
0,2024-01-06,Louisiana,77.00986667620936,Coastal Carolina,70.70735389987057,0,6.302512776338787,147.7172205760799,0.03
0,2024-01-06,Seton Hall,69.34996098145177,Marquette,73.10829854640893,0,-3.7583375649571593,142.45825952786072,0.928
0,2024-01-06,Fresno St.,66.26201687292415,Nevada,68.19974505090079,0,-1.9377281779766378,134.46176192382495,0.749
0,2024-01-06,Louisville,68.7826955408167,Pittsburgh,71.29073658396518,0,-2.5080410431484808,140.0734321247819,0.791
0,2024-01-06,Western Carolina,75.28630422541697,Wofford,67.50607772126634,0,7.780226504150633,142.7923819466833,0.002
0,2024-01-06,Gonzaga,90.89849977168076,San Diego,62.67413936998163,0,28.22436040169913,153.5726391416624,0.0
0,2024-01-06,Clemson,71.18714957664325,North Carolina,72.87141067720394,0,-1.6842611005606898,144.0585602538472,0.744
0,2024-01-06,Oral Roberts,72.45127219794234,Weber St.,71.19269645925044,0,1.2585757386919028,143.64396865719277,0.348
0,2024-01-06,Wagner,69.59148324708707,Saint Francis,62.31035215698854,0,7.281131090098526,131.9018354040756,0.008
0,2024-01-06,Arkansas St.,69.31759607342607,Old Dominion,65.9485775435056,0,3.369018529920467,135.26617361693167,0.132
0,2024-01-06,Loyola Marymount,67.08914743805816,Saint Mary's,69.95220026800547,0,-2.863052829947307,137.04134770606362,0.85
0,2024-01-06,UNC Greensboro,71.74231008369446,East Tennessee St.,61.994396978599454,0,9.747913105095009,133.73670706229393,0.0
0,2024-01-07,Northwestern,67.29498514243492,Michigan St.,68.96419400500281,0,-1.669208862567885,136.25917914743775,0.74
0,2024-01-07,Cleveland St.,70.75421718208075,Northern Kentucky,66.17781778592747,0,4.576399396153278,136.93203496800822,0.066
0,2024-01-07,Penn St.,69.8530569785377,Michigan,72.09292549388444,0,-2.2398685153467426,141.94598247242214,0.799
0,2024-01-07,Fairfield,68.07033835749992,Marist,63.41226430645317,0,4.6580740510467535,131.4826026639531,0.055
0,2024-01-07,Belmont,71.2142192964185,Drake,72.95521300621687,0,-1.74099370979836,144.16943230263536,0.732
0,2024-01-07,UTEP,75.17256799620462,Chicago St.,60.67463911343558,0,14.497928882769038,135.8472071096402,0.0
0,2024-01-07,Minnesota,65.61973367121402,Maryland,73.14940747587417,0,-7.529673804660149,138.7691411470882,0.999
0,2024-01-07,UAB,75.09933003619359,South Florida,68.34071157635908,0,6.7586184598345085,143.44004161255268,0.015
0,2024-01-07,Rider,71.90203467448977,Canisius,68.42950777826749,0,3.472526896222277,140.33154245275728,0.099
0,2024-01-07,Dayton,75.89296046156383,Massachusetts,65.13171419476102,0,10.761246266802814,141.02467465632486,0.0
0,2024-01-07,Northern Iowa,74.95858390662256,Indiana St.,71.27787369895341,0,3.6807102076691507,146.236457605576,0.117
0,2024-01-07,East Carolina,77.0698096941235,Tulsa,66.45581309774443,0,10.613996596379081,143.52562279186793,0.0
0,2024-01-07,Temple,69.11770100183695,Wichita St.,68.41786187652431,0,0.6998391253126357,137.53556287836125,0.409
0,2024-01-07,Iona,71.97435506082296,Niagara,62.48801891011264,0,9.486336150710315,134.4623739709356,0.0
0,2024-01-07,Memphis,79.42161505019571,SMU,67.411006562375,0,12.010608487820718,146.8326216125707,0.0
0,2024-01-07,Youngstown St.,77.45947136217384,IUPUI,66.11309600494319,0,11.346375357230656,143.57256736711702,0.0
0,2024-01-07,Saint Peter's,62.46215009991093,Mount St. Mary's,61.70351199468633,0,0.7586381052245983,124.16566209459725,0.403
0,2024-01-07,Quinnipiac,73.68998669906493,Manhattan,64.51471640546575,0,9.175270293599183,138.20470310453067,0.0
0,2024-01-08,Lamar,71.99135560040784,Incarnate Word,65.80609608651831,0,6.185259513889534,137.79745168692614,0.017
0,2024-01-08,South Carolina St.,70.82246595189292,Howard,74.75026850137982,0,-3.9278025494868984,145.57273445327274,0.906
0,2024-01-08,New Orleans,74.00520175742999,Texas A&M Commerce,70.53230721511369,0,3.472894542316297,144.53750897254366,0.132
0,2024-01-08,Northwestern St.,69.50778045776184,McNeese St.,77.1015746654871,0,-7.593794207725267,146.60935512324895,0.994
0,2024-01-08,Mississippi Valley St.,63.08110731104278,Alabama A&M,68.23763033112907,0,-5.15652302008629,131.31873764217184,0.95
0,2024-01-08,Morgan St.,70.46582441339429,Delaware St.,68.71862608610623,0,1.7471983272880607,139.1844504995005,0.32
0,2024-01-08,Coppin St.,66.11168042493709,Maryland Eastern Shore,67.04129184652741,0,-0.9296114215903231,133.1529722714645,0.608
0,2024-01-08,Nicholls St.,70.32133865943956,Southeastern Louisiana,74.47267647224416,0,-4.151337812804599,144.79401513168372,0.894
0,2024-01-08,Texas A&M Corpus Chris,79.79807901912544,Houston Christian,68.30962345898881,0,11.488455560136629,148.10770247811425,0.001
0,2024-01-08,Grambling St.,66.34707532562162,Texas Southern,68.59096880052721,0,-2.2438934749055903,134.93804412614884,0.77
0,2024-01-08,North Carolina Central,68.92017717791927,Norfolk St.,67.81443985065559,0,1.1057373272636823,136.73461702857486,0.363
0,2024-01-08,Southern,67.63583337692067,Prairie View A&M,63.713537965318885,0,3.9222954116017874,131.34937134223955,0.088
0,2024-01-08,Monmouth,67.40517384844647,Northeastern,67.65342180823984,0,-0.24824795979337466,135.0585956566863,0.522
0,2024-01-09,Texas Tech,68.89247567074035,Oklahoma St.,62.59038636038052,0,6.3020893103598326,131.48286203112087,0.016
0,2024-01-09,Boise St.,74.99826704946511,Colorado St.,69.72024270253664,0,5.2780243469284756,144.71850975200175,0.04
0,2024-01-09,Iowa St.,64.27901789119971,Houston,65.39197012364953,0,-1.112952232449814,129.67098801484923,0.672
0,2024-01-09,DePaul,67.34278464384037,Creighton,77.82634120410357,0,-10.483556560263196,145.16912584794395,1.0
0,2024-01-09,TCU,71.73527867338804,Oklahoma,64.21277686364294,0,7.522501809745094,135.948055537031,0.002
0,2024-01-09,Ball St.,69.14356644226025,Akron,72.27927251008846,0,-3.1357060678282096,141.4228389523487,0.897
0,2024-01-09,Utah St.,75.62599771321771,Wyoming,64.69181363145746,0,10.93418408176025,140.3178113446752,0.0
0,2024-01-09,Nebraska,69.1932089686875,Purdue,75.26027892861204,0,-6.067069959924538,144.45348789729954,0.976
0,2024-01-09,Davidson,70.7398955126355,Rhode Island,66.10684393693215,0,4.633051575703348,136.84673944956765,0.071
0,2024-01-09,Pittsburgh,67.89500300375596,Duke,71.90732775138805,0,-4.012324747632093,139.802330755144,0.927
0,2024-01-09,West Virginia,71.35579982711023,Kansas St.,72.81555919058317,0,-1.4597593634729407,144.17135901769342,0.683
0,2024-01-09,Rutgers,69.29856103584598,Indiana,67.16686873930675,0,2.131692296539228,136.46542977515273,0.225
0,2024-01-09,Kent St.,76.81781387299995,Toledo,72.51498056708236,0,4.302833305917588,149.3327944400823,0.07
0,2024-01-09,Loyola Chicago,73.35867351092381,Richmond,65.44505902605297,0,7.913614484870834,138.80373253697678,0.002
0,2024-01-09,UNLV,74.96762016411894,New Mexico,75.89597830158465,0,-0.9283581374657075,150.8635984657036,0.62
0,2024-01-09,Cincinnati,68.9323773205954,Texas,70.38795637683448,0,-1.455579056239074,139.32033369742987,0.692
0,2024-01-09,Baylor,75.9732932416043,BYU,68.32328313932477,0,7.6500101022795235,144.29657638092908,0.007
0,2024-01-09,Georgia Tech,72.38321265162439,Notre Dame,66.50256477318372,0,5.880647878440669,138.8857774248081,0.043
0,2024-01-09,Alabama,78.73337179417832,South Carolina,64.25735726978841,0,14.47601452438991,142.99072906396674,0.0
0,2024-01-09,LSU,75.08723405862573,Vanderbilt,67.8699468619299,0,7.217287196695821,142.95718092055563,0.012
0,2024-01-09,George Mason,67.3727481292942,VCU,69.62775671841347,0,-2.255008589119271,137.00050484770765,0.781
0,2024-01-09,San Jose St.,61.54590502285596,San Diego St.,71.19460594592441,0,-9.648700923068446,132.74051096878037,0.996
0,2024-01-09,Kentucky,77.98983702164085,Missouri,68.96701374807485,0,9.022823273566004,146.9568507697157,0.005
0,2024-01-09,Buffalo,73.29042227015141,Miami OH,70.90175137616347,0,2.3886708939879355,144.19217364631487,0.178
0,2024-01-09,Georgetown,68.46152044345553,Seton Hall,74.24635508670761,0,-5.784834643252083,142.70787553016314,0.985
0,2024-01-09,Cornell,79.82282417599677,Columbia,70.02378196503804,0,9.799042210958731,149.8466061410348,0.0
0,2024-01-09,Eastern Michigan,71.74959497826906,Central Michigan,68.45400369639482,0,3.2955912818742377,140.20359867466388,0.141
0,2024-01-09,Western Michigan,69.94657492864208,Northern Illinois,71.40144309147182,0,-1.4548681628297402,141.3480180201139,0.703
0,2024-01-09,Florida St.,74.85200143016566,Wake Forest,72.82548582378222,0,2.026515606383441,147.67748725394787,0.254
0,2024-01-09,Auburn,73.0178170491782,Texas A&M,66.63152548799934,0,6.386291561178865,139.64934253717755,0.018
0,2024-01-09,Bowling Green,74.34066192587893,Ohio,75.70867799753925,0,-1.3680160716603211,150.0493399234182,0.694
0,2024-01-09,Brown,67.144421958322,Yale,72.9908660111612,0,-5.846444052839203,140.13528796948322,0.997
0,2024-01-09,Nevada,72.58812215785939,Air Force,61.0978839123499,0,11.490238245509488,133.6860060702093,0.0
0,2024-01-10,Liberty,72.4723734766431,Jacksonville St.,62.05022122629356,0,10.42215225034954,134.52259470293666,0.0
0,2024-01-10,Colgate,77.27610517983223,Lafayette,63.56847921749688,0,13.70762596233535,140.8445843973291,0.0
0,2024-01-10,St. John's,73.23235665058212,Providence,70.11915029614823,0,3.113206354433885,143.35150694673035,0.105
0,2024-01-10,N.C. State,71.61705290454299,North Carolina,74.5519226730419,0,-2.9348697684989133,146.1689755775849,0.858
0,2024-01-10,Robert Morris,67.71077853222066,Wright St.,76.35447395266385,0,-8.643695420443194,144.06525248488452,1.0
0,2024-01-10,Mississippi,68.9682565625646,Florida,72.94252298489062,0,-3.9742664223260107,141.9107795474552,0.883
0,2024-01-10,Valparaiso,63.224884872870774,Southern Illinois,67.62790275550229,0,-4.4030178826315165,130.85278762837305,0.945
0,2024-01-10,High Point,69.73793467010401,UNC Asheville,74.04048281978895,0,-4.302548149684938,143.77841748989295,0.943
0,2024-01-10,UCF,63.71937139868853,Kansas,72.80671104150979,0,-9.087339642821256,136.5260824401983,1.0
0,2024-01-10,Saint Louis,76.15839440903632,Saint Joseph's,73.1776442746874,0,2.9807501343489236,149.3360386837237,0.136
0,2024-01-10,Mercer,69.9816775405585,Wofford,67.40804509516671,0,2.5736324453917803,137.3897226357252,0.178
0,2024-01-10,Oakland,69.26325042045657,Northern Kentucky,69.89341305704765,0,-0.6301626365910806,139.15666347750422,0.563
0,2024-01-10,Northern Iowa,76.6109044248556,Illinois Chicago,65.29251734541087,0,11.318387079444733,141.90342177026648,0.0
0,2024-01-10,Troy,71.58853988464448,Louisiana,71.49441696736508,0,0.09412291727939248,143.08295685200954,0.494
0,2024-01-10,Georgia,69.71254611895691,Arkansas,73.32390300577494,0,-3.6113568868180295,143.03644912473186,0.929
0,2024-01-10,Kennesaw St.,72.54001443493185,Stetson,69.7036294655821,0,2.8363849693497514,142.24364390051394,0.198
0,2024-01-10,Virginia Tech,71.6751042322064,Clemson,70.94153071193227,0,0.7335735202741205,142.61663494413867,0.403
0,2024-01-10,Belmont,74.72009658152464,Illinois St.,69.35205304543226,0,5.368043536092387,144.0721496269569,0.044
0,2024-01-10,Holy Cross,67.01296344951035,Navy,67.40163188327847,0,-0.38866843376811744,134.41459533278882,0.559
0,2024-01-10,Drake,74.82445126587828,Indiana St.,68.55126459505377,0,6.273186670824515,143.37571586093205,0.012
0,2024-01-10,IUPUI,73.3414389461976,Green Bay,67.14353883962681,0,6.197900106570785,140.4849777858244,0.025
0,2024-01-10,Missouri St.,71.5967218436806,Murray St.,70.16550783962312,0,1.4312140040574803,141.7622296833037,0.327
0,2024-01-10,Miami FL,78.6325377623449,Louisville,66.91705677980298,0,11.71548098254192,145.54959454214787,0.0
0,2024-01-10,Longwood,67.1716888543712,Radford,68.27756102151781,0,-1.1058721671466145,135.449249875889,0.67
0,2024-01-10,Sam Houston St.,71.09359881523959,Western Kentucky,67.4696966335426,0,3.623902181696991,138.56329544878218,0.085
0,2024-01-10,Penn St.,68.83708695549919,Northwestern,70.80915506832837,0,-1.9720681128291773,139.64624202382754,0.789
0,2024-01-10,Boston University,66.6145194477305,American,66.49772107675406,0,0.11679837097643997,133.11224052448455,0.474
0,2024-01-10,Xavier,70.45314481486939,Connecticut,73.16474793621853,0,-2.7116031213491425,143.61789275108794,0.877
0,2024-01-10,Lehigh,73.96763855609206,Bucknell,65.80664783999276,0,8.160990716099292,139.77428639608482,0.002
0,2024-01-10,Army,69.39858744116725,Loyola MD,66.5465641981712,0,2.8520232429960544,135.94515163933846,0.139
0,2024-01-10,Furman,79.29968298507947,The Citadel,65.35345319347172,0,13.946229791607749,144.6531361785512,0.0
0,2024-01-10,Fairleigh Dickinson,72.2136943218791,Chicago St.,68.22410886828676,0,3.9895854535923405,140.43780319016588,0.12
0,2024-01-10,Bradley,77.76470982848079,Evansville,60.4217578891343,0,17.34295193934649,138.18646771761507,0.0
0,2024-01-10,Presbyterian,65.90708623899283,Winthrop,73.18198929383888,0,-7.27490305484605,139.0890755328317,0.998
0,2024-01-10,East Tennessee St.,69.1959986095788,Western Carolina,71.18577591065821,0,-1.989777301079414,140.381774520237,0.757
0,2024-01-10,California,68.25938005721851,Colorado,76.78377931623176,0,-8.52439925901325,145.04315937345027,0.998
0,2024-01-10,Syracuse,73.85456784895621,Boston College,68.8951811911677,0,4.959386657788514,142.7497490401239,0.036
0,2024-01-10,Queens,73.78724477618074,Florida Gulf Coast,73.84369979769387,0,-0.05645502151313053,147.63094457387461,0.506
0,2024-01-10,Marquette,78.80613727551626,Butler,63.24212581528863,0,15.564011460227633,142.04826309080488,0.0
0,2024-01-10,Massachusetts,75.67461849971782,La Salle,71.51020573563068,0,4.164412764087146,147.18482423534851,0.1
0,2024-01-10,Memphis,86.44706161335192,UTSA,64.68289535687444,0,21.76416625647748,151.12995697022637,0.0
0,2024-01-10,Ohio St.,68.71487170465588,Wisconsin,67.03570811885805,0,1.6791635857978235,135.75057982351393,0.241
0,2024-01-10,Gardner Webb,72.47141510204781,Charleston Southern,62.99059707808671,0,9.480818023961106,135.46201218013454,0.001
0,2024-01-10,Charlotte,73.46992244062852,Tulsa,64.87728214146398,0,8.592640299164543,138.3472045820925,0.002
0,2024-01-10,Youngstown St.,77.44959102396426,Purdue Fort Wayne,68.5702523736901,0,8.879338650274164,146.01984339765437,0.005
0,2024-01-10,USC,75.86260347306467,Washington St.,63.481679765238205,0,12.380923707826462,139.34428323830286,0.0
0,2024-01-10,Mississippi St.,64.60979754010141,Tennessee,64.17791678543163,0,0.43188075466977693,128.78771432553305,0.432
0,2024-01-10,Temple,69.76510876967325,East Carolina,69.08967789817886,0,0.6754308714943846,138.85478666785212,0.398
0,2024-01-10,Marshall,77.05708334444631,Georgia Southern,67.1150300186883,0,9.94205332575801,144.1721133631346,0.001
0,2024-01-11,Utah Tech,69.64071824958071,Stephen F. Austin,74.46461687012456,0,-4.823898620543844,144.10533511970527,0.95
0,2024-01-11,Charleston,82.76174101787733,Elon,63.73278676106958,0,19.028954256807744,146.49452777894692,0.0
0,2024-01-11,UC Davis,78.21341317420244,Cal St. Northridge,65.12898509772522,0,13.084428076477224,143.34239827192766,0.0
0,2024-01-11,Grand Canyon,75.60382151766005,Abilene Christian,67.46584488867741,0,8.137976628982642,143.06966640633746,0.002
0,2024-01-11,James Madison,74.03671777201008,South Alabama,69.11015645550744,0,4.926561316502642,143.14687422751751,0.051
0,2024-01-11,San Diego,68.0023028247665,San Francisco,75.52570997053327,0,-7.523407145766768,143.5280127952998,0.989
0,2024-01-11,UC San Diego,71.32441240776572,Long Beach St.,77.01283419187797,0,-5.688421784112251,148.3372465996437,0.974
0,2024-01-11,UMass Lowell,74.89905066970982,NJIT,63.93408384743506,0,10.96496682227476,138.83313451714488,0.0
0,2024-01-11,Louisiana Monroe,64.21506635822949,Southern Miss,71.5319475373576,0,-7.316881179128103,135.7470138955871,0.992
0,2024-01-11,Oral Roberts,78.35860721888307,South Dakota,69.17939204938995,0,9.17921516949312,147.537999268273,0.0
0,2024-01-11,Vermont,75.38251765749165,UMBC,66.51377550013436,0,8.868742157357289,141.89629315762602,0.0
0,2024-01-11,UC Santa Barbara,72.27459938040242,Cal St. Bakersfield,61.36629045696834,0,10.908308923434078,133.64088983737076,0.0
0,2024-01-11,Maryland,72.55863082213662,Michigan,66.4768010630891,0,6.0818297590475225,139.0354318852257,0.012
0,2024-01-11,Portland St.,74.8389782901009,Idaho St.,66.538120265435,0,8.3008580246659,141.3770985555359,0.007
0,2024-01-11,Tulane,72.94958320437522,Florida Atlantic,77.18355809165386,0,-4.233974887278649,150.13314129602907,0.914
0,2024-01-11,Bryant,74.42476614409502,Binghamton,66.90600268884775,0,7.518763455247267,141.33076883294277,0.007
