,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
3369,2024-01-20,UC Riverside,Cal St. Northridge,74.0,65.0,80%,1,1,0
3370,2024-01-20,Brown,Cornell,74.0,75.0,49%,1,0,0
3371,2024-01-20,South Dakota,South Dakota St.,70.0,76.0,30%,1,0,0
3372,2024-01-20,Southeastern Louisiana,Texas A&M Commerce,75.0,68.0,73%,1,1,0
3373,2024-01-20,Northern Colorado,Portland St.,75.0,74.0,54%,1,1,0
3374,2024-01-20,George Mason,St. Bonaventure,66.0,70.0,38%,1,0,0
3375,2024-01-20,Wake Forest,Louisville,76.0,68.0,75%,1,1,0
3376,2024-01-20,Ball St.,Miami OH,74.0,71.0,62%,1,1,0
3377,2024-01-20,Radford,USC Upstate,75.0,65.0,81%,1,1,0
3378,2024-01-20,Wyoming,Nevada,67.0,73.0,27%,1,0,0
3379,2024-01-20,Alcorn St.,Texas Southern,72.0,71.0,52%,1,1,0
3380,2024-01-20,Cleveland St.,Purdue Fort Wayne,76.0,66.0,82%,1,1,0
3381,2024-01-20,Houston Christian,Lamar,72.0,74.0,43%,1,0,0
3382,2024-01-20,Florida Gulf Coast,Stetson,76.0,69.0,73%,1,1,0
3383,2024-01-20,Boston College,North Carolina,67.0,76.0,19%,1,0,0
3384,2024-01-20,Tennessee,Alabama,73.0,69.0,63%,1,1,0
3385,2024-01-20,Seattle,Grand Canyon,70.0,71.0,50%,1,0,0
3386,2024-01-20,Colgate,Boston University,77.0,64.0,88%,1,1,0
3387,2024-01-20,Arizona St.,USC,68.0,73.0,33%,1,0,0
3388,2024-01-20,Jacksonville,Kennesaw St.,66.0,64.0,56%,1,1,0
3389,2024-01-20,Kentucky,Georgia,75.0,66.0,78%,1,1,0
3390,2024-01-20,Missouri,Florida,74.0,73.0,54%,1,1,0
3391,2024-01-20,Towson,Campbell,73.0,60.0,87%,1,1,0
3392,2024-01-20,Cal Baptist,Southern Utah,73.0,65.0,76%,1,1,0
3393,2024-01-20,Bradley,Belmont,74.0,68.0,69%,1,1,0
3394,2024-01-20,Bowling Green,Western Michigan,77.0,68.0,82%,1,1,0
3395,2024-01-20,Missouri St.,Illinois St.,70.0,65.0,67%,1,1,0
3396,2024-01-20,East Tennessee St.,Chattanooga,72.0,71.0,52%,1,1,0
3397,2024-01-20,Northern Arizona,Sacramento St.,69.0,65.0,64%,1,1,0
3398,2024-01-20,Mississippi Valley St.,Bethune Cookman,67.0,69.0,43%,1,0,0
3399,2024-01-20,Utah Valley,Utah Tech,75.0,68.0,76%,1,1,0
3400,2024-01-20,Eastern Kentucky,Bellarmine,77.0,68.0,78%,1,1,0
3401,2024-01-20,North Florida,Queens,75.0,76.0,46%,1,0,0
3402,2024-01-20,UC Davis,UC Irvine,71.0,70.0,51%,1,1,0
3403,2024-01-20,Arizona,UCLA,75.0,69.0,73%,1,1,0
3404,2024-01-20,Cal St. Bakersfield,Cal Poly,66.0,58.0,75%,1,1,0
3405,2024-01-20,Gardner Webb,Winthrop,72.0,69.0,58%,1,1,0
3406,2024-01-20,NJIT,Maine,66.0,67.0,47%,1,0,0
3407,2024-01-20,Southern Miss,Troy,74.0,66.0,77%,1,1,0
3408,2024-01-20,Southern Indiana,Morehead St.,68.0,72.0,34%,1,0,0
3409,2024-01-20,High Point,Charleston Southern,74.0,69.0,69%,1,1,0
3410,2024-01-20,Arkansas,South Carolina,75.0,64.0,84%,1,1,0
3411,2024-01-20,Northern Iowa,Southern Illinois,70.0,63.0,76%,1,1,0
3412,2024-01-20,Howard,Norfolk St.,74.0,69.0,67%,1,1,0
3413,2024-01-20,Lehigh,American,72.0,68.0,64%,1,1,0
3414,2024-01-20,Abilene Christian,UT Arlington,74.0,68.0,70%,1,1,0
3415,2024-01-20,Stanford,Washington,75.0,68.0,76%,1,1,0
3416,2024-01-20,Nebraska Omaha,UMKC,72.0,68.0,63%,1,1,0
3417,2024-01-20,Western Illinois,Tennessee St.,72.0,71.0,54%,1,1,0
3418,2024-01-20,Cincinnati,Oklahoma,69.0,66.0,60%,1,1,0
3419,2024-01-20,St. John's,Marquette,71.0,76.0,36%,1,0,0
3420,2024-01-20,Massachusetts,George Washington,78.0,75.0,63%,1,1,0
3421,2024-01-20,New Orleans,Northwestern St.,78.0,71.0,73%,1,1,0
3422,2024-01-20,Fordham,Loyola Chicago,66.0,70.0,39%,1,0,0
3423,2024-01-20,Penn,Harvard,71.0,67.0,63%,1,1,0
3424,2024-01-20,Duke,Pittsburgh,75.0,64.0,83%,1,1,0
3425,2024-01-20,Boise St.,San Diego St.,67.0,68.0,47%,1,0,0
3426,2024-01-20,SMU,Tulsa,79.0,65.0,90%,1,1,0
3427,2024-01-20,Dartmouth,Yale,66.0,76.0,20%,1,0,0
3428,2024-01-20,Pepperdine,Loyola Marymount,73.0,75.0,40%,1,0,0
3429,2024-01-20,Lafayette,Bucknell,70.0,65.0,67%,1,1,0
3430,2024-01-20,Villanova,Connecticut,69.0,71.0,45%,1,0,0
3431,2024-01-20,Montana St.,Montana,68.0,70.0,43%,1,0,0
3432,2024-01-20,North Carolina A&T,William & Mary,68.0,70.0,41%,1,0,0
3433,2024-01-20,Lindenwood,Eastern Illinois,68.0,67.0,53%,1,1,0
3434,2024-01-20,Lipscomb,North Alabama,76.0,72.0,67%,1,1,0
3435,2024-01-20,Old Dominion,Louisiana Monroe,72.0,62.0,83%,1,1,0
3436,2024-01-20,Georgia Tech,Virginia,62.0,68.0,30%,1,0,0
3437,2024-01-20,Mississippi St.,Vanderbilt,73.0,63.0,81%,1,1,0
3438,2024-01-20,UNC Wilmington,Charleston,75.0,74.0,52%,1,1,0
3439,2024-01-20,North Dakota,Denver,76.0,70.0,70%,1,1,0
3440,2024-01-20,Butler,DePaul,72.0,68.0,66%,1,1,0
3441,2024-01-20,Elon,Northeastern,65.0,68.0,38%,1,0,0
3442,2024-01-20,Coppin St.,Morgan St.,72.0,71.0,51%,1,1,0
3443,2024-01-20,Utah St.,Fresno St.,68.0,65.0,62%,1,1,0
3444,2024-01-20,Florida St.,Clemson,72.0,73.0,45%,1,0,0
3445,2024-01-20,Ohio St.,Penn St.,76.0,66.0,81%,1,1,0
3446,2024-01-20,South Carolina St.,North Carolina Central,71.0,72.0,49%,1,0,0
3447,2024-01-20,Drake,Evansville,80.0,60.0,96%,1,1,0
3448,2024-01-20,Wright St.,Milwaukee,81.0,73.0,79%,1,1,0
3449,2024-01-20,California,Washington St.,70.0,71.0,47%,1,0,0
3450,2024-01-20,South Alabama,Louisiana,73.0,68.0,67%,1,1,0
3451,2024-01-20,Appalachian St.,Coastal Carolina,76.0,66.0,82%,1,1,0
3452,2024-01-21,Saint Peter's,Canisius,66.0,64.0,56%,1,1,0
3453,2024-01-21,Merrimack,Stonehill,67.0,62.0,66%,1,1,0
3454,2024-01-21,Quinnipiac,Iona,71.0,73.0,42%,1,0,0
3455,2024-01-21,Murray St.,Indiana St.,76.0,73.0,60%,1,1,0
3456,2024-01-21,Illinois,Rutgers,74.0,65.0,79%,1,1,0
3457,2024-01-21,Mount St. Mary's,Niagara,65.0,61.0,62%,1,1,0
3458,2024-01-21,Manhattan,Fairfield,65.0,68.0,39%,1,0,0
3459,2024-01-21,Chicago St.,St. Xavier IL,,,100%,0,1,0
3460,2024-01-21,Le Moyne,Saint Francis,71.0,70.0,55%,1,1,0
3461,2024-01-21,UTSA,Florida Atlantic,67.0,80.0,12%,1,0,0
3462,2024-01-21,Sacred Heart,Wagner,69.0,65.0,64%,1,1,0
3463,2024-01-21,Utah,Oregon,70.0,69.0,57%,1,1,0
3464,2024-01-21,Maryland,Michigan St.,69.0,67.0,55%,1,1,0
3465,2024-01-21,Marist,Siena,68.0,66.0,58%,1,1,0
3466,2024-01-21,South Florida,Wichita St.,71.0,67.0,63%,1,1,0
3467,2024-01-21,Tulane,Memphis,75.0,80.0,31%,1,0,0
3468,2024-01-21,LIU,Central Connecticut,70.0,71.0,44%,1,0,0
3469,2024-01-22,Texas A&M Corpus Chris,McNeese St.,73.0,75.0,42%,1,0,0
3470,2024-01-22,Kansas,Cincinnati,77.0,64.0,88%,1,1,0
3471,2024-01-22,Alcorn St.,Prairie View A&M,74.0,64.0,80%,1,1,0
3472,2024-01-22,Houston Christian,New Orleans,75.0,81.0,30%,1,0,0
3473,2024-01-22,Colgate,Lehigh,79.0,68.0,84%,1,1,0
3474,2024-01-22,Montana St.,Idaho St.,70.0,66.0,63%,1,1,0
3475,2024-01-22,Arkansas Pine Bluff,Bethune Cookman,73.0,68.0,67%,1,1,0
3476,2024-01-22,Mississippi Valley St.,Florida A&M,64.0,67.0,39%,1,0,0
3477,2024-01-22,Montana,Weber St.,69.0,68.0,53%,1,1,0
3478,2024-01-22,Stony Brook,Hofstra,67.0,73.0,31%,1,0,0
3479,2024-01-22,Maryland Eastern Shore,Queens,68.0,75.0,27%,0,0,0
3480,2024-01-22,Jackson St.,Texas Southern,72.0,69.0,59%,1,1,0
3481,2024-01-22,Incarnate Word,Nicholls St.,71.0,72.0,46%,1,0,0
3482,2024-01-22,Southeastern Louisiana,Northwestern St.,78.0,68.0,83%,1,1,0
3483,2024-01-22,Lamar,Texas A&M Commerce,68.0,69.0,48%,1,0,0
3484,2024-01-22,North Carolina,Wake Forest,80.0,68.0,85%,1,1,0
3485,2024-01-23,Oklahoma St.,TCU,68.0,70.0,42%,1,0,0
3486,2024-01-23,Creighton,Xavier,77.0,70.0,74%,1,1,0
3487,2024-01-23,South Carolina,Kentucky,67.0,70.0,38%,1,0,0
3488,2024-01-23,Nebraska,Ohio St.,73.0,72.0,51%,1,1,0
3489,2024-01-23,Charlotte,UAB,69.0,71.0,43%,1,0,0
3490,2024-01-23,Central Michigan,Miami OH,70.0,71.0,44%,1,0,0
3491,2024-01-23,BYU,Houston,68.0,72.0,38%,1,0,0
3492,2024-01-23,Louisville,Duke,65.0,75.0,19%,1,0,0
3493,2024-01-23,Minnesota,Wisconsin,63.0,71.0,24%,1,0,0
3494,2024-01-23,Western Michigan,Eastern Michigan,71.0,68.0,61%,1,1,0
3495,2024-01-23,Fresno St.,Boise St.,66.0,68.0,45%,1,0,0
3496,2024-01-23,Cornell,Wells,,,100%,0,1,0
3497,2024-01-23,Oklahoma,Texas,67.0,68.0,45%,1,0,0
3498,2024-01-23,UNLV,Air Force,72.0,63.0,79%,1,1,0
3499,2024-01-23,Bowling Green,Kent St.,73.0,74.0,44%,1,0,0
3500,2024-01-23,Akron,Ohio,73.0,69.0,64%,1,1,0
3501,2024-01-23,Syracuse,Florida St.,74.0,73.0,54%,1,1,0
3502,2024-01-23,Georgia Tech,Pittsburgh,69.0,71.0,40%,1,0,0
3503,2024-01-23,Northern Iowa,Evansville,80.0,63.0,94%,1,1,0
3504,2024-01-23,VCU,Loyola Chicago,69.0,68.0,56%,1,1,0
3505,2024-01-23,Purdue,Michigan,76.0,65.0,85%,1,1,0
3506,2024-01-23,Massachusetts,Saint Joseph's,74.0,77.0,40%,1,0,0
3507,2024-01-23,San Diego St.,Wyoming,77.0,58.0,95%,1,1,0
3508,2024-01-23,Northern Illinois,Toledo,74.0,77.0,41%,1,0,0
3509,2024-01-23,Texas A&M,Missouri,75.0,68.0,75%,1,1,0
3510,2024-01-23,Georgetown,Butler,70.0,71.0,49%,1,0,0
3511,2024-01-23,Virginia Tech,Boston College,75.0,66.0,80%,1,1,0
3512,2024-01-23,Buffalo,Ball St.,74.0,72.0,57%,1,1,0
3513,2024-01-23,La Salle,Dayton,65.0,70.0,32%,1,0,0
3514,2024-01-23,UCF,West Virginia,70.0,67.0,58%,1,1,0
3515,2024-01-23,Duquesne,St. Bonaventure,71.0,69.0,55%,1,1,0
3516,2024-01-23,Illinois St.,Belmont,73.0,71.0,55%,1,1,0
3517,2024-01-24,Rice,Florida Atlantic,71.0,78.0,26%,1,0,0
3518,2024-01-24,Saint Louis,Davidson,74.0,69.0,66%,1,1,0
3519,2024-01-24,Iowa St.,Kansas St.,68.0,66.0,59%,1,1,0
3520,2024-01-24,Southern Illinois,Valparaiso,70.0,59.0,85%,1,1,0
3521,2024-01-24,Seton Hall,Providence,71.0,68.0,61%,1,1,0
3522,2024-01-24,UNC Asheville,Radford,71.0,67.0,64%,1,1,0
3523,2024-01-24,Marshall,Georgia St.,77.0,71.0,69%,1,1,0
3524,2024-01-24,Wichita St.,East Carolina,72.0,69.0,61%,1,1,0
3525,2024-01-24,Georgia,LSU,70.0,68.0,58%,1,1,0
3526,2024-01-24,Bucknell,Navy,67.0,68.0,48%,1,0,0
3527,2024-01-24,Charleston Southern,Winthrop,68.0,74.0,30%,1,0,0
3528,2024-01-24,Old Dominion,James Madison,72.0,70.0,54%,1,1,0
3529,2024-01-24,Virginia,N.C. State,70.0,63.0,73%,1,1,0
3530,2024-01-24,Boston University,Army,68.0,65.0,59%,1,1,0
3531,2024-01-24,San Jose St.,New Mexico,69.0,75.0,27%,1,0,0
3532,2024-01-24,DePaul,Marquette,68.0,78.0,18%,1,0,0
3533,2024-01-24,Loyola MD,Lafayette,70.0,65.0,68%,1,1,0
3534,2024-01-24,Kennesaw St.,North Alabama,73.0,70.0,61%,1,1,0
3535,2024-01-24,Longwood,Gardner Webb,68.0,67.0,52%,1,1,0
3536,2024-01-24,Queens,Central Arkansas,82.0,71.0,83%,1,1,0
3537,2024-01-24,Washington St.,Utah,68.0,69.0,46%,1,0,0
3538,2024-01-24,St. John's,Villanova,71.0,73.0,45%,1,0,0
3539,2024-01-24,Coastal Carolina,Southern Miss,70.0,73.0,38%,1,0,0
3540,2024-01-24,Western Carolina,UNC Greensboro,70.0,69.0,50%,1,1,0
3541,2024-01-24,USC Upstate,High Point,75.0,72.0,62%,1,1,0
3542,2024-01-24,Washington,Colorado,70.0,73.0,38%,1,0,0
3543,2024-01-24,Richmond,George Washington,77.0,68.0,77%,1,1,0
3544,2024-01-24,American,Holy Cross,72.0,65.0,75%,1,1,0
3545,2024-01-24,Northwestern,Illinois,71.0,70.0,50%,1,1,0
3546,2024-01-24,Notre Dame,Miami FL,68.0,74.0,27%,1,0,0
3547,2024-01-24,Missouri St.,Drake,67.0,69.0,45%,1,0,0
3548,2024-01-24,The Citadel,Mercer,69.0,68.0,52%,1,1,0
3549,2024-01-24,Florida,Mississippi St.,68.0,66.0,56%,1,1,0
3550,2024-01-24,Bradley,Murray St.,72.0,68.0,66%,1,1,0
3551,2024-01-24,Mississippi,Arkansas,68.0,74.0,29%,1,0,0
3552,2024-01-24,VMI,East Tennessee St.,67.0,71.0,35%,1,0,0
3553,2024-01-24,Nevada,Colorado St.,74.0,70.0,64%,1,1,0
3554,2024-01-24,UTSA,Tulane,74.0,79.0,31%,1,0,0
3555,2024-01-24,Furman,Samford,76.0,72.0,65%,1,1,0
3556,2024-01-24,Rhode Island,Fordham,69.0,67.0,56%,1,1,0
3557,2024-01-24,Temple,South Florida,68.0,67.0,54%,1,1,0
3558,2024-01-24,Alabama,Auburn,77.0,73.0,65%,1,1,0
3559,2024-01-24,Troy,Texas St.,68.0,67.0,54%,1,1,0
3560,2024-01-24,Illinois Chicago,Indiana St.,71.0,75.0,36%,1,0,0
3561,2024-01-24,Iowa,Maryland,74.0,75.0,49%,1,0,0
3562,2024-01-24,Middle Tennessee,Jacksonville St.,72.0,65.0,72%,1,1,0
3563,2024-01-24,Wofford,Chattanooga,73.0,72.0,52%,1,1,0
3564,2024-01-25,Loyola Marymount,Portland,78.0,70.0,76%,1,1,0
3565,2024-01-25,South Dakota St.,UMKC,75.0,63.0,86%,1,1,0
3566,2024-01-25,Southern Indiana,Western Illinois,71.0,70.0,52%,1,1,0
3567,2024-01-25,Fairleigh Dickinson,Central Connecticut,72.0,68.0,63%,1,1,0
3568,2024-01-25,Abilene Christian,Utah Tech,77.0,69.0,75%,1,1,0
3569,2024-01-25,Hampton,Charleston,73.0,79.0,28%,1,0,0
3570,2024-01-25,Hofstra,William & Mary,78.0,64.0,90%,1,1,0
3571,2024-01-25,Oral Roberts,Nebraska Omaha,80.0,72.0,77%,1,1,0
3572,2024-01-25,Wagner,MIT,,,100%,0,1,0
3573,2024-01-25,UT Rio Grande Valley,Cal Baptist,70.0,71.0,47%,1,0,0
3574,2024-01-25,Oregon St.,Arizona,66.0,80.0,11%,1,0,0
3575,2024-01-25,Louisiana,Arkansas St.,72.0,69.0,60%,1,1,0
3576,2024-01-25,New Hampshire,Binghamton,70.0,67.0,61%,1,1,0
3577,2024-01-25,Western Kentucky,FIU,74.0,71.0,63%,1,1,0
3578,2024-01-25,Denver,South Dakota,74.0,72.0,59%,1,1,0
3579,2024-01-25,Stephen F. Austin,Grand Canyon,71.0,70.0,54%,1,1,0
3580,2024-01-25,Eastern Illinois,Tennessee Tech,68.0,67.0,55%,1,1,0
3581,2024-01-25,Northeastern,UNC Wilmington,67.0,68.0,46%,1,0,0
3582,2024-01-25,LIU,Stonehill,71.0,70.0,54%,1,1,0
3583,2024-01-25,UMass Lowell,Vermont,71.0,70.0,52%,1,1,0
3584,2024-01-25,Saint Francis,Sacred Heart,70.0,75.0,32%,1,0,0
3585,2024-01-25,Cleveland St.,Wright St.,74.0,73.0,53%,1,1,0
3586,2024-01-25,Campbell,Elon,70.0,65.0,68%,1,1,0
3587,2024-01-25,North Texas,SMU,69.0,65.0,63%,1,1,0
3588,2024-01-25,Tennessee Martin,Southeast Missouri St.,79.0,74.0,68%,1,1,0
3589,2024-01-25,Cal St. Northridge,Cal St. Bakersfield,68.0,67.0,51%,1,1,0
3590,2024-01-25,Louisiana Tech,UTEP,70.0,65.0,67%,1,1,0
3591,2024-01-25,Bellarmine,North Florida,74.0,68.0,71%,1,1,0
3592,2024-01-25,Long Beach St.,UC Irvine,73.0,72.0,55%,1,1,0
3593,2024-01-25,Sacramento St.,Montana St.,70.0,64.0,72%,1,1,0
3594,2024-01-25,Stetson,Austin Peay,73.0,70.0,60%,1,1,0
3595,2024-01-25,NJIT,Bryant,69.0,72.0,39%,1,0,0
3596,2024-01-25,Quinnipiac,Mount St. Mary's,69.0,66.0,62%,1,1,0
3597,2024-01-25,Stony Brook,Monmouth,70.0,66.0,65%,1,1,0
3598,2024-01-25,Tarleton St.,Southern Utah,73.0,67.0,69%,1,1,0
3599,2024-01-25,Eastern Kentucky,Jacksonville,74.0,64.0,81%,1,1,0
3600,2024-01-25,Eastern Washington,Northern Colorado,78.0,70.0,78%,1,1,0
3601,2024-01-25,UC San Diego,UC Riverside,71.0,68.0,61%,1,1,0
3602,2024-01-25,Appalachian St.,Georgia Southern,72.0,62.0,80%,1,1,0
3603,2024-01-25,Little Rock,Lindenwood,79.0,66.0,87%,1,1,0
3604,2024-01-25,Green Bay,Oakland,70.0,74.0,37%,1,0,0
3605,2024-01-25,Delaware,North Carolina A&T,79.0,63.0,92%,1,1,0
3606,2024-01-25,IUPUI,Youngstown St.,70.0,74.0,34%,1,0,0
3607,2024-01-25,Portland St.,Montana,73.0,72.0,56%,1,1,0
3608,2024-01-25,Florida Gulf Coast,Lipscomb,77.0,71.0,70%,1,1,0
3609,2024-01-25,Hawaii,UC Santa Barbara,69.0,65.0,63%,1,1,0
3610,2024-01-25,Maine,Albany,71.0,65.0,69%,1,1,0
3611,2024-01-25,Cal Poly,Cal St. Fullerton,61.0,68.0,26%,1,0,0
3612,2024-01-25,Saint Peter's,Rider,65.0,66.0,50%,1,0,0
3613,2024-01-25,Sam Houston St.,New Mexico St.,71.0,66.0,68%,1,1,0
3614,2024-01-25,Gonzaga,San Francisco,84.0,66.0,94%,1,1,0
3615,2024-01-25,Milwaukee,Detroit Mercy,79.0,72.0,73%,1,1,0
3616,2024-01-25,Oregon,Arizona St.,74.0,66.0,77%,1,1,0
3617,2024-01-25,St. Thomas,North Dakota St.,74.0,72.0,56%,1,1,0
3618,2024-01-25,Santa Clara,Pepperdine,78.0,73.0,69%,1,1,0
3619,2024-01-25,Louisiana Monroe,South Alabama,65.0,70.0,32%,1,0,0
3620,2024-01-25,Northern Kentucky,Purdue Fort Wayne,74.0,64.0,79%,1,1,0
3621,2024-01-25,Saint Mary's,Pacific,75.0,60.0,91%,1,1,0
3622,2024-01-25,Idaho,Northern Arizona,66.0,75.0,22%,1,0,0
3623,2024-01-25,Towson,Drexel,68.0,65.0,58%,1,1,0
3624,2024-01-26,California,Stanford,69.0,75.0,29%,1,0,0
3625,2024-01-26,Wisconsin,Michigan St.,67.0,65.0,58%,1,1,0
3626,2024-01-26,St. Bonaventure,Saint Joseph's,75.0,68.0,74%,1,1,0
3627,2024-01-26,Kent St.,Ohio,74.0,71.0,61%,1,1,0
3628,2024-01-26,Canisius,Manhattan,73.0,64.0,79%,1,1,0
3629,2024-01-26,Seattle,Utah Valley,73.0,68.0,69%,1,1,0
3630,2024-01-26,Siena,Iona,69.0,71.0,41%,1,0,0
3631,2024-01-26,Niagara,Marist,66.0,62.0,66%,1,1,0
3632,2024-01-27,UC Riverside,Long Beach St.,71.0,74.0,40%,1,0,0
3633,2024-01-27,Florida Gulf Coast,Austin Peay,74.0,68.0,72%,1,1,0
3634,2024-01-27,Richmond,Dayton,66.0,67.0,45%,1,0,0
3635,2024-01-27,Miami OH,Akron,68.0,71.0,37%,1,0,0
3636,2024-01-27,Ball St.,Northern Illinois,75.0,71.0,66%,1,1,0
3637,2024-01-27,USC,UCLA,70.0,66.0,65%,1,1,0
3638,2024-01-27,Louisville,Virginia,62.0,68.0,31%,1,0,0
3639,2024-01-27,Florida A&M,Alcorn St.,66.0,70.0,38%,1,0,0
3640,2024-01-27,Maine,Binghamton,70.0,64.0,69%,1,1,0
3641,2024-01-27,Stephen F. Austin,Cal Baptist,73.0,66.0,74%,1,1,0
3642,2024-01-27,Cornell,Princeton,76.0,73.0,60%,1,1,0
3643,2024-01-27,Eastern Michigan,Buffalo,72.0,73.0,48%,1,0,0
3644,2024-01-27,Harvard,Yale,65.0,72.0,26%,1,0,0
3645,2024-01-27,Gardner Webb,USC Upstate,74.0,65.0,79%,1,1,0
3646,2024-01-27,Charleston Southern,UNC Asheville,66.0,72.0,29%,1,0,0
3647,2024-01-27,Idaho,Northern Colorado,69.0,76.0,26%,1,0,0
3648,2024-01-27,Grambling St.,Mississippi Valley St.,73.0,58.0,92%,1,1,0
3649,2024-01-27,UC Davis,UC San Diego,76.0,68.0,78%,1,1,0
3650,2024-01-27,Boise St.,Utah St.,74.0,66.0,76%,1,1,0
3651,2024-01-27,Morgan St.,Howard,71.0,76.0,34%,1,0,0
3652,2024-01-27,Old Dominion,Georgia Southern,70.0,64.0,73%,1,1,0
3653,2024-01-27,Northeastern,William & Mary,71.0,62.0,78%,1,1,0
3654,2024-01-27,Le Moyne,LIU,73.0,72.0,51%,1,1,0
3655,2024-01-27,Army,Bucknell,72.0,65.0,73%,1,1,0
3656,2024-01-27,Campbell,Charleston,68.0,77.0,21%,1,0,0
3657,2024-01-27,Drexel,North Carolina A&T,78.0,58.0,96%,1,1,0
3658,2024-01-27,Sacramento St.,Montana,67.0,66.0,54%,1,1,0
3659,2024-01-27,Incarnate Word,Houston Christian,77.0,72.0,67%,1,1,0
3660,2024-01-27,Drake,Northern Iowa,73.0,67.0,70%,1,1,0
3661,2024-01-27,Maryland,Nebraska,75.0,67.0,76%,1,1,0
3662,2024-01-27,New Hampshire,Albany,71.0,67.0,62%,1,1,0
3663,2024-01-27,Maryland Eastern Shore,North Carolina Central,67.0,68.0,48%,1,0,0
3664,2024-01-27,South Florida,UTSA,76.0,67.0,81%,1,1,0
3665,2024-01-27,Columbia,Penn,73.0,72.0,52%,1,1,0
3666,2024-01-27,Louisiana Monroe,Arkansas St.,66.0,70.0,35%,1,0,0
3667,2024-01-27,Baylor,TCU,74.0,67.0,74%,1,1,0
3668,2024-01-27,Iowa St.,Kansas,65.0,68.0,39%,1,0,0
3669,2024-01-27,Washington,Utah,70.0,71.0,50%,1,0,0
3670,2024-01-27,UNC Greensboro,Mercer,71.0,61.0,83%,1,1,0
3671,2024-01-27,Denver,Nebraska Omaha,76.0,74.0,57%,1,1,0
3672,2024-01-27,Mount St. Mary's,Rider,68.0,67.0,55%,1,1,0
3673,2024-01-27,Hampton,Elon,75.0,67.0,77%,1,1,0
3674,2024-01-27,Stony Brook,UNC Wilmington,66.0,70.0,36%,1,0,0
3675,2024-01-27,Arkansas,Kentucky,75.0,71.0,64%,1,1,0
3676,2024-01-27,Eastern Kentucky,North Florida,82.0,70.0,86%,1,1,0
3677,2024-01-27,Northwestern St.,Texas A&M Corpus Chris,71.0,72.0,46%,1,0,0
3678,2024-01-27,San Jose St.,UNLV,69.0,72.0,39%,1,0,0
3679,2024-01-27,Sam Houston St.,UTEP,69.0,65.0,64%,1,1,0
3680,2024-01-27,Central Connecticut,Wagner,65.0,63.0,57%,1,1,0
3681,2024-01-27,Oklahoma,Texas Tech,64.0,62.0,59%,1,1,0
3682,2024-01-27,Winthrop,High Point,79.0,69.0,83%,1,1,0
3683,2024-01-27,Jacksonville St.,Liberty,64.0,69.0,33%,1,0,0
3684,2024-01-27,Duquesne,Fordham,73.0,65.0,77%,1,1,0
3685,2024-01-27,Valparaiso,Missouri St.,64.0,71.0,26%,1,0,0
3686,2024-01-27,Western Michigan,Central Michigan,71.0,68.0,60%,1,1,0
3687,2024-01-27,Tulane,Charlotte,75.0,68.0,75%,1,1,0
3688,2024-01-27,Oregon St.,Arizona St.,67.0,69.0,39%,1,0,0
3689,2024-01-27,UC Irvine,Cal St. Northridge,78.0,61.0,94%,1,1,0
3690,2024-01-27,Houston,Kansas St.,74.0,65.0,78%,1,1,0
3691,2024-01-27,Delaware St.,South Carolina St.,74.0,69.0,67%,1,1,0
3692,2024-01-27,Lamar,Southeastern Louisiana,69.0,73.0,36%,1,0,0
3693,2024-01-27,Cal St. Fullerton,Cal St. Bakersfield,69.0,60.0,80%,1,1,0
3694,2024-01-27,Oral Roberts,South Dakota St.,75.0,76.0,48%,1,0,0
3695,2024-01-27,Southern,Arkansas Pine Bluff,71.0,67.0,66%,1,1,0
3696,2024-01-27,SIU Edwardsville,Tennessee Tech,75.0,66.0,77%,1,1,0
3697,2024-01-27,Oklahoma St.,West Virginia,72.0,69.0,59%,1,1,0
3698,2024-01-27,Lafayette,Boston University,66.0,65.0,57%,1,1,0
3699,2024-01-27,Texas Southern,Alabama A&M,75.0,63.0,87%,1,1,0
3700,2024-01-27,Evansville,Illinois St.,67.0,73.0,27%,1,0,0
3701,2024-01-27,St. Thomas,North Dakota,74.0,71.0,63%,1,1,0
3702,2024-01-27,Pacific,Gonzaga,68.0,84.0,7%,1,0,0
3703,2024-01-27,McNeese St.,New Orleans,81.0,72.0,81%,1,1,0
3704,2024-01-27,Milwaukee,Oakland,77.0,72.0,70%,1,1,0
3705,2024-01-27,Marshall,Southern Miss,74.0,72.0,56%,1,1,0
3706,2024-01-27,Miami FL,Pittsburgh,75.0,70.0,68%,1,1,0
3707,2024-01-27,Bryant,Vermont,71.0,72.0,44%,1,0,0
3708,2024-01-27,George Mason,Rhode Island,70.0,65.0,67%,1,1,0
3709,2024-01-27,Weber St.,Idaho St.,73.0,62.0,85%,1,1,0
3710,2024-01-27,Davidson,VCU,68.0,69.0,47%,1,0,0
3711,2024-01-27,Louisiana,Texas St.,70.0,66.0,62%,1,1,0
3712,2024-01-27,Penn St.,Minnesota,73.0,67.0,70%,1,1,0
3713,2024-01-27,Troy,South Alabama,69.0,70.0,47%,1,0,0
3714,2024-01-27,Chattanooga,The Citadel,77.0,68.0,79%,1,1,0
3715,2024-01-27,Bellarmine,Jacksonville,66.0,62.0,66%,1,1,0
3716,2024-01-27,Michigan,Iowa,77.0,73.0,64%,1,1,0
3717,2024-01-27,Fresno St.,Air Force,66.0,60.0,71%,1,1,0
